Index,Subkey,Value
51,prosedur,0.0064502533742329645
51,pulih,0.008592754150985402
51,raba,0.02554174208901627
51,radiasi,0.021921629759155313
51,rambut,0.028814349036007044
51,rekomendasi,0.046946699764047535
51,risiko,0.01755980925034711
51,ruang,0.00935812046914752
51,sayat,0.006819026722009604
51,senang,0.022898554230869735
51,sesuai,0.010940916899337887
51,seven,0.0056796128322355805
51,sifat,0.017229545124506557
51,six,0.0069219259143510035
51,sixteen,0.0
51,stabil,0.00785809793392453
51,steril,0.007205518604050481
51,struktur,0.02070736446805447
51,suharto,0.032867841319983326
51,sutra,0.01564889992134918
51,tajam,0.02449169989591799
51,teknik,0.017229545124506557
51,tempel,0.017868137475179024
51,ten,0.0019867744702212514
51,terapi,0.05910717661597639
51,thirty,0.0036443777307195026
51,thousand,0.0
51,three,0.0069219259143510035
51,tolak,0.04952171350406152
51,triple,0.032867841319983326
51,tuju,0.01755980925034711
51,tutup,0.006267842287821361
51,two,0.0
51,wanita,0.011369006981345459
51,wilmot,0.032867841319983326
52,1x1,0.02614224718034418
52,and,0.0
52,djj,0.09571603491222738
52,eighty,0.037451381947720096
52,five,0.017970916666881404
52,forty,0.020205412758618316
52,four,0.022325326175120234
52,fundus,0.07838735539822875
52,g1p0a0,0.07544277950681916
52,hundred,0.006128061450824623
52,indah,0.08557940720952327
52,indosehat,0.026795025780436323
52,intra,0.10919094743054457
52,janin,0.08172564021384182
52,mg,0.045067213494006136
52,nan,0.0
52,nine,0.020512165073413673
52,nisa,0.1058526626149315
52,normalletak,0.12318134212893013
52,one,0.009333943108145516
52,plasenta,0.09186226791654592
52,scopma,0.13037339394022465
52,seven,0.02428034485780711
52,sixteen,0.0
52,thirty,0.03115942959765175
52,thousand,0.0
52,tunggal,0.07736680553522236
52,twenty,0.006185998904333689
52,two,0.0
52,uk,0.07198902104479873
52,usg,0.09914073529953822
52,uterinpreskep,0.12318134212893013
52,novatusin,0.12318134212893013
52,otoryl,0.14051002164292875
53,1x1,0.0043210325917924265
53,air,0.010845737984145285
53,alami,0.005788814712979518
53,alternatif,0.010644125735511269
53,ambil,0.007879457847160504
53,and,0.0
53,anestesia,0.004723405170408857
53,angkat,0.0071009429592665515
53,arah,0.008968650082171747
53,area,0.006306017783037393
53,bawa,0.003934941655238306
53,bersih,0.008139432332328146
53,bocor,0.012469880910218042
53,bukti,0.007779881187742899
53,bungkus,0.006665568927622641
53,cair,0.00740396474887626
53,cc,0.008086112477634312
53,cedera,0.014632063322468242
53,chest,0.037370153529330916
53,cm,0.03428900198594157
53,ct,0.012034506878574132
53,dada,0.0351056744504243
53,darah,0.0038963223890472417
53,diafragma,0.015490077226510574
53,diagnosis,0.0068491827503011585
53,diagnostik,0.03499261574047322
53,direseksi,0.016180383361482333
53,diskusi,0.009761588130973834
53,dll,0.019438471627450396
53,dobutamin,0.023224796965773346
53,efusi,0.09294046335906345
53,eight,0.002357623382097574
53,ekokardiogram,0.019438471627450396
53,epigastrium,0.03036769187323832
53,esofagektomi,0.023224796965773346
53,et,0.023224796965773346
53,fasia,0.016278864664656292
53,fifteen,0.006517973544969421
53,fifty,0.002834408812340737
53,fisiologi,0.023224796965773346
53,forty,0.0033397376460526144
53,garis,0.007587649718177227
53,hasil,0.008839507340419248
53,hati,0.016496363080502355
53,hemostatik,0.01518384593661916
53,hilang,0.005329204650540574
53,hitam,0.014898751426342501
53,hitung,0.011397520598296206
53,hundred,0.0010129027191445657
53,identifikasi,0.007018295576181141
53,indikasi,0.006237714882412556
53,indosehat,0.0044289298810638545
53,inflamasi,0.014381548356284626
53,iqbal,0.014145356563557565
53,itramol,0.023224796965773346
53,jahit,0.04511696383136949
53,jalan,0.024950859529650225
53,jantung,0.026905950246515244
53,kali,0.008248181540251177
53,kanan,0.008642065183584853
53,kecuali,0.018048090484387533
53,kiri,0.008390336196107922
53,kirim,0.007449126197356385
53,kondisi,0.004607648822360619
53,kontraksi,0.015490077226510574
53,kontrol,0.011281112015789197
53,kulit,0.014820920254467029
53,kultur,0.012034506878574132
53,langsung,0.008592733643305107
53,lemak,0.02784387658769136
53,manfaat,0.007930160709110151
53,meningitis,0.014145356563557565
53,milik,0.006818632033739786
53,nan,0.0
53,napas,0.009310351387316843
53,negatif,0.011640663160374444
53,nine,0.00339044050800226
53,november,0.021549321312433825
53,one,0.0007714002568715302
53,operasi,0.0028792435892996864
53,pacu,0.010743702394928873
53,palpasi,0.015820832216897087
53,pasang,0.009831273279949062
53,pasca,0.0032074949556138797
53,pasien,0.00810747356684424
53,pasuk,0.014145356563557565
53,penatalaksanaan,0.017009601111325934
53,pendek,0.014381548356284626
53,penghisap,0.023224796965773346
53,perikardial,0.10429125998439752
53,perikardiotomi,0.023224796965773346
53,perikardium,0.19438471627450393
53,periksa,0.010767873984965617
53,pisau,0.008714278623496403
53,pleura,0.032360766722964666
53,post,0.016180383361482333
53,praoperatif,0.00641063682429479
53,prosedur,0.011394559163159474
53,risiko,0.006203982193820983
53,rongga,0.02169147596829057
53,rontgen,0.012319601388850791
53,satria,0.017009601111325934
53,sayat,0.009636806359203656
53,sc,0.012956587669128718
53,scan,0.014381548356284626
53,seksi,0.008139432332328146
53,sel,0.011397520598296206
53,serosa,0.017009601111325934
53,sesuai,0.007730978470193301
53,seven,0.004013280141786299
53,seventy,0.00798711169883989
53,sifat,0.012174595935085212
53,simtomatik,0.06967439089732004
53,sirup,0.023224796965773346
53,sitologi,0.014145356563557565
53,sixteen,0.0
53,stabil,0.005552622920252458
53,steril,0.005091502815258811
53,stres,0.018048090484387533
53,subkutan,0.00740396474887626
53,subkutikuler,0.011397520598296206
53,subxiphoid,0.020360552418004982
53,sudut,0.02525166535748441
53,superior,0.008968650082171747
53,sutra,0.022115387492154626
53,tabung,0.03193237720653381
53,tamponade,0.018685076764665458
53,tanda,0.013406612926016128
53,tarik,0.012078659358326265
53,teliti,0.014632063322468242
53,temu,0.014820920254467029
53,ten,0.0014038778281315455
53,terapeutik,0.023224796965773346
53,thirty,0.00257515947088031
53,thousand,0.0
53,three,0.004891112939479429
53,tindak,0.012787901741359069
53,toleransi,0.005524026048993888
53,toreh,0.018048090484387533
53,transhiatal,0.023224796965773346
53,tube,0.03499261574047322
53,tuju,0.006203982193820983
53,tulang,0.007494786677466242
53,tusuk,0.01095035702540268
53,tutup,0.0044289298810638545
53,twenty,0.0020449583154822115
53,two,0.0
53,udara,0.011167893114185418
53,ulang,0.008359870269126877
53,usia,0.004723405170408857
53,via,0.023224796965773346
53,vicryl,0.019884518739232575
53,viral,0.019438471627450396
53,visualisasi,0.015365295454740394
53,wanita,0.008033471875248239
53,warna,0.009761588130973834
53,xiphoid,0.032360766722964666
54,20px,0.0874878742062342
54,2x1,0.03461275337893864
54,and,0.0
54,dexanta,0.12416513708592823
54,eighty,0.017833991403676235
54,fifteen,0.03755594280672856
54,fifty,0.016331593633010913
54,fitri,0.1173155639323144
54,forty,0.01924325024630316
54,four,0.02126221540487641
54,glukosa,0.09800770164144942
54,hb,0.12416513708592823
54,hbsag,0.12416513708592823
54,hundred,0.011672498001570709
54,indosehat,0.025519072171844116
54,laboratorium,0.07274884543465746
54,lahir,0.0789956136362644
54,left,0.07566794834161775
54,margin,0.07185026619697062
54,nan,0.0
54,negatif,0.06707239249549084
54,nine,0.05860618592403906
54,normal,0.029042805844531734
54,novitasari,0.12416513708592823
54,one,0.013334204440207878
54,pasien,0.011678622637954201
54,salin,0.06780505103517545
54,sixteen,0.0
54,sixty,0.034065383897398195
54,style,0.07566794834161775
54,ten,0.008089010343043667
54,thirty,0.014837823617929404
54,thousand,0.0
54,three,0.028182126937000517
54,two,0.0
54,3x1,0.026028386219018346
54,paracetamol,0.09549911793531071
56,3x1,0.006468593024844796
56,ancef,0.02373350859930799
56,and,0.0
56,anestesia,0.006763692610881322
56,angkat,0.01016821417835802
56,ap,0.06950862911500695
56,arm,0.046339086076671296
56,baring,0.012567416001483252
56,batukpilek,0.029155347249450916
56,bawa,0.011269300361747576
56,betadine,0.01568039290028076
56,bintik,0.024356943603200447
56,bungkus,0.009544779174465556
56,cakram,0.021334306776182754
56,cc,0.01157893029341718
56,collision,0.02783497120617157
56,com,0.0029905654218736768
56,das,0.010865155217744903
56,demam,0.016668878608346836
56,diagnosa,0.007788969068124143
56,diagnosis,0.0049038527383813025
56,disk,0.021334306776182754
56,diskogram,0.11662138899780367
56,diskus,0.03615918944681199
56,dr,0.011070395205838928
56,eighteen,0.007910143809801899
56,eighty,0.004432116206830781
56,fifty,0.004058739246073717
56,five,0.004253471400445303
56,fluoroskopi,0.05055287828658051
56,four,0.005284100869850943
56,gambar,0.01743344506680841
56,gmail,0.0069689325989753465
56,gram,0.01723284416931917
56,huffagrip,0.02783497120617157
56,hundred,0.0029008574915146143
56,in,0.01723284416931917
56,inci,0.016492233855981857
56,injured,0.023169543038335648
56,irfan,0.021334306776182754
56,isovue,0.029155347249450916
56,iv,0.012390771249118275
56,jarum,0.05570210791224205
56,kanan,0.00618751412552525
56,kiri,0.00600728212857431
56,kulit,0.007074285407457634
56,l1,0.02783497120617157
56,l2,0.05566994241234314
56,l3,0.04266861355236551
56,l4,0.04118739292569088
56,l5,0.05980666983036665
56,lapang,0.019632045992444405
56,larut,0.022858241557434482
56,lateral,0.04292871895732143
56,level,0.0679640484583863
56,logam,0.02675614542632568
56,lumbal,0.05055287828658051
56,lurus,0.017856279173211635
56,maju,0.014966617824608485
56,masuk,0.016903950542621365
56,meja,0.011655281801321962
56,miring,0.09155834974582527
56,mual,0.015241884189311994
56,nan,0.0
56,nine,0.00970990062646801
56,ninety,0.008601986046836823
56,nonmotor,0.029155347249450916
56,nukleus,0.021334306776182754
56,nyeri,0.01941679540609691
56,obat,0.008883808821921172
56,one,0.0011046086518515402
56,operasi,0.012368821572967884
56,other,0.010412255353115707
56,pasca,0.004592980942358336
56,pasien,0.005804759180994988
56,pedestrian,0.025053884642587336
56,penetrasi,0.029155347249450916
56,pinggang,0.07120052579792396
56,prosedur,0.006526587733691343
56,proyeksi,0.07307083080960135
56,punggung,0.015102650476825638
56,pusing,0.01743344506680841
56,radiologi,0.025844011226164393
56,radiolusen,0.029155347249450916
56,rincian,0.015834094003258636
56,ruang,0.02367216864237021
56,rurut,0.021334306776182754
56,s1,0.06285726610717127
56,sakit,0.007829085559161886
56,seven,0.005746827185279788
56,sixteen,0.0
56,spuit,0.02675614542632568
56,steril,0.007290791013565871
56,suntik,0.027292483562658273
56,tab,0.02675614542632568
56,tanda,0.009598817538745275
56,tegak,0.02059369646284544
56,ten,0.0020102865941291955
56,tengkurap,0.018079594723405996
56,thirteen,0.012657756073263067
56,thirty,0.003687506461260562
56,thousand,0.0
56,three,0.007003842197361075
56,titik,0.011429120778717241
56,tulang,0.010732179739330357
56,twenty,0.0014641417525050153
56,two,0.0
56,ukur,0.018158870451663502
56,vehicle,0.029155347249450916
56,wibowo,0.02174254861930081
56,with,0.020255480996336866
56,xylokain,0.017038821549064786
56,yoshua,0.018311669949165055
56,2x1,0.008601986046836823
56,jamur,0.023169543038335648
56,salep,0.019935556610122217
56,complex,0.02783497120617157
56,vit,0.023169543038335648
57,1x1,0.02614224718034418
57,and,0.0
57,br,0.07544277950681916
57,eight,0.014263621461690324
57,eighteen,0.03342035759641303
57,eighty,0.037451381947720096
57,five,0.017970916666881404
57,fourteen,0.0519860385419959
57,g1p0a0,0.07544277950681916
57,gr,0.11304471442622602
57,hundred,0.012256122901649246
57,indosehat,0.026795025780436323
57,johnson,0.1029080867235219
57,mia,0.08852398310093286
57,mmg,0.12318134212893013
57,nan,0.0
57,nine,0.020512165073413673
57,normal,0.030494946136758322
57,one,0.009333943108145516
57,panadol,0.1206182085600768
57,seven,0.02428034485780711
57,sixteen,0.0
57,tbj,0.08852398310093286
57,thirteen,0.053479019409536456
57,thirty,0.03115942959765175
57,thousand,0.0
57,twenty,0.006185998904333689
57,two,0.0
57,uk,0.07198902104479873
57,usg,0.09914073529953822
57,sanmol,0.0981702922176691
57,kb,0.09371496722038897
57,pil,0.1029080867235219
58,1x1,0.026812561210609414
58,60px,0.13371630147715347
58,and,0.0
58,eighteen,0.0342772898424749
58,eighty,0.019205836896266718
58,four,0.022897770436020752
58,g2p0a1,0.10554675561386861
58,gr,0.1159432968474113
58,hundred,0.012570382463229994
58,indosehat,0.027482077723524432
58,left,0.08148855975251143
58,margin,0.07737720975058375
58,minggu,0.04827516019060978
58,nan,0.0
58,nine,0.02103811802401402
58,nineteen,0.0467926070908963
58,one,0.004786637491356674
58,ratna,0.10554675561386861
58,six,0.06069996571046265
58,sixteen,0.0
58,style,0.08148855975251143
58,tbj,0.0907938288214696
58,thirty,0.03195838933092487
58,thousand,0.0
58,three,0.030349982855231324
58,twenty,0.006344614260855066
58,two,0.0
58,uk,0.07383489337928074
58,usg,0.050841402717711905
58,usk,0.13371630147715347
58,vitamin,0.0804066186383056
58,wulandari,0.07737720975058375
58,kb,0.09611791509783484
58,pil,0.10554675561386861
59,1x1,0.029046941311493532
59,20px,0.1020691865739399
59,and,0.0
59,br,0.08382531056313239
59,budi,0.1306697259400832
59,eighteen,0.037133730662681136
59,five,0.01996768518542378
59,forty,0.022450458620687015
59,four,0.024805917972355814
59,g2p1a0,0.0743322746264086
59,hundred,0.006808957167582914
59,indosehat,0.029772250867151465
59,left,0.08827927306522071
59,margin,0.08382531056313239
59,minggu,0.05229809020649393
59,nan,0.0
59,nine,0.04558258905203038
59,nineteen,0.050691991015137654
59,one,0.00518552394896973
59,rdoxen,0.1561222462699208
59,seventy,0.026845569876656292
59,sixteen,0.0
59,smith,0.12560523825136222
59,style,0.08827927306522071
59,ten,0.009437178733550945
59,thirty,0.01731079422091764
59,thousand,0.0
59,twenty,0.006873332115926321
59,two,0.0
59,uk,0.07998780116088747
59,usg,0.11015637255504246
59,ondansetron,0.13686815792103346
60,1x1,0.03605827197288852
60,and,0.0
60,eighteen,0.04609704496056969
60,eighty,0.02582853927428972
60,fifty,0.023652652847808906
60,five,0.024787471264664004
60,hundred,0.00845249855286155
60,indosehat,0.03695865624887768
60,nan,0.0
60,nine,0.05658528296114116
60,nineteen,0.06292798884637778
60,novatusin,0.16990529948817948
60,one,0.006437202143548631
60,p1a0,0.19380692640403963
60,pp,0.19380692640403963
60,sixteen,0.0
60,sophia,0.15060820335247527
60,ten,0.011715118427856346
60,test,0.16221069427044812
60,thirty,0.021489261791483964
60,thousand,0.0
60,two,0.0
60,usg,0.13674584179246652
60,wijaya,0.11804056166830794
61,2x1,0.00277960925796448
61,accidental,0.008994474443294445
61,aktif,0.005445147501868774
61,alat,0.04889140343564251
61,alternatif,0.004925197759070223
61,aman,0.014640619104685658
61,ambang,0.028669970851361824
61,and,0.0
61,anestesi,0.0019316312394225992
61,antibiotik,0.004275354880251196
61,area,0.002917889681634893
61,argon,0.021492928740792158
61,arus,0.009421135153264254
61,atrium,0.03505298097425178
61,atur,0.005700465652202469
61,baja,0.016191611872264856
61,balut,0.002917889681634893
61,batas,0.02137677440125598
61,bawa,0.0018207569418119888
61,bedah,0.002664564283841244
61,bersih,0.0037662382876164657
61,bidang,0.02150247813852137
61,bimbing,0.015741198733999526
61,bipolar,0.029282152172000725
61,buka,0.0035327723281501178
61,buluh,0.025582809622855734
61,bungkus,0.0030842594273129617
61,causing,0.008994474443294445
61,cepat,0.02109521976893064
61,cephalad,0.008095805936132428
61,chromic,0.010746464370396079
61,com,0.0009663586162459874
61,consent,0.004275354880251196
61,daerah,0.004090173568606995
61,darah,0.014423097791960725
61,data,0.01884227030652851
61,dddr,0.021492928740792158
61,ddr,0.010746464370396079
61,digital,0.007167492712840456
61,dilator,0.016702248172932244
61,dinding,0.004444673039603864
61,dr,0.003577240515844701
61,eight,0.0010909079511809043
61,eighteen,0.0076681508825421855
61,eighty,0.004296525653658138
61,ekspos,0.008645867260132008
61,eleven,0.0019411676476655036
61,fall,0.008994474443294445
61,fasia,0.0037662382876164657
61,fifteen,0.009047894442921223
61,fifty,0.0091806664017308
61,five,0.002748897386903465
61,fluoroskopi,0.021780590007475096
61,forty,0.0015453470561084754
61,four,0.011952373478075843
61,from,0.009421135153264254
61,fungsi,0.005066895602576384
61,gelombang,0.014973815577356499
61,generator,0.03340449634586449
61,genggam,0.00584216349570863
61,gmail,0.002251911298712875
61,gunting,0.010658460885892672
61,hambat,0.0065452701498679355
61,hasil,0.004090173568606995
61,hemostasis,0.0036694051464716184
61,hindar,0.006343816009030792
61,hundred,0.007498966211334146
61,impedansi,0.015741198733999526
61,implantasi,0.0074869077886782496
61,inci,0.005329230442946336
61,indikasi,0.0028862848977893665
61,infeksi,0.0041499298659379786
61,informasi,0.008994474443294445
61,informed,0.004275354880251196
61,injury,0.008095805936132428
61,jahit,0.02087630066384592
61,jam,0.0048362493544145966
61,jantung,0.053949088257193724
61,jaring,0.005804043979657186
61,jarum,0.021599211251630383
61,kabel,0.01875158092860615
61,kalsium,0.007167492712840456
61,kanan,0.011996442300731555
61,kantong,0.005116561924571147
61,kanulasi,0.015741198733999526
61,kasa,0.013090540299735871
61,kateter,0.008960826511376571
61,kawat,0.06426379845279492
61,kesan,0.006161578571546423
61,kiri,0.005823502942996511
61,kondisi,0.0021320287093905725
61,konfirmasi,0.012883782283405944
61,kontinu,0.009971196477263834
61,kulit,0.0022859545580503635
61,lap,0.0065452701498679355
61,lapang,0.01903144802709238
61,larut,0.003693157574767139
61,lead,0.04497237221647223
61,lebar,0.009033668557153606
61,lengkap,0.0048362493544145966
61,lepas,0.011608087959314372
61,lidokain,0.003948475725100834
61,linier,0.0076691452261626195
61,lisan,0.007025794869334296
61,lokasi,0.003285713568150106
61,lumen,0.02752926234982743
61,mandir,0.01884227030652851
61,manfaat,0.0036694051464716184
61,masuk,0.0163868124763079
61,medtronics,0.03223939311118824
61,metzenbaum,0.0125010539524041
61,mia,0.0067704767190006005
61,miliampere,0.010746464370396079
61,milidetik,0.02505337225939837
61,milivolt,0.014973815577356499
61,million,0.03223939311118824
61,mode,0.015741198733999526
61,model,0.028103179477337183
61,mondar,0.01884227030652851
61,muas,0.004751255544527725
61,nan,0.0
61,nancysetiono,0.008645867260132008
61,nine,0.006275232144830186
61,ninety,0.00277960925796448
61,ohm,0.016702248172932244
61,on,0.008095805936132428
61,one,0.002498569856864956
61,otot,0.010799605625815192
61,pacemaker,0.010746464370396079
61,pacing,0.009971196477263834
61,pacu,0.05468400721854811
61,pandu,0.09592334121389368
61,pantau,0.00521994093273611
61,parameter,0.010746464370396079
61,pasien,0.004689313105105894
61,pektoralis,0.021961614129000547
61,penginderaan,0.06052107082092406
61,permanen,0.014334985425680912
61,pindah,0.0048802063682285525
61,pisau,0.008064456699373343
61,polaritas,0.021492928740792158
61,posisi,0.0037323516886262993
61,produsen,0.03223939311118824
61,prosedur,0.004217947713169548
61,pulsa,0.016702248172932244
61,putus,0.006457266665364529
61,rencana,0.004211614114921193
61,rendah,0.006076584761659552
61,rinci,0.006161578571546423
61,risiko,0.002870676273240302
61,ruang,0.0030597296371400115
61,sadap,0.02576756456681189
61,sakelar,0.010746464370396079
61,saku,0.014334985425680912
61,sarung,0.006893877333030373
61,sayat,0.0066886438018946975
61,seksi,0.007532476575232931
61,selubung,0.02107738460800289
61,serial,0.02361179810099929
61,sesuai,0.007154481031689402
61,setiawan,0.00521994093273611
61,seven,0.00928502671426658
61,sigma,0.010746464370396079
61,sindrom,0.0076691452261626195
61,six,0.011315959190765026
61,sixteen,0.0
61,sixty,0.0027356522441505248
61,stabil,0.0025692824984724564
61,stairs,0.010746464370396079
61,standar,0.005568548115898546
61,steps,0.010746464370396079
61,steri,0.005568548115898546
61,steril,0.004711830521195535
61,strip,0.005917155299060984
61,subklavia,0.02757550933212149
61,subkutan,0.0034259263273958983
61,subkutikuler,0.00527380494223266
61,susup,0.0074869077886782496
61,sutra,0.010233123849142293
61,tachybrady,0.009421135153264254
61,tampung,0.010746464370396079
61,tarik,0.005588978135210241
61,tegang,0.0074869077886782496
61,telemetri,0.010746464370396079
61,tepi,0.004060981461282352
61,thirty,0.004766260741514608
61,thousand,0.0
61,three,0.009052767352612021
61,timbal,0.015338290452325239
61,tipis,0.008645867260132008
61,toleransi,0.002556050294180728
61,tulis,0.005329230442946336
61,tumpul,0.004516834278576803
61,tutup,0.004098665511347812
61,twelve,0.003015964814307074
61,twenty,0.003311815857004652
61,two,0.0
61,ujung,0.0048362493544145966
61,ukur,0.005867780318032757
61,ulang,0.007736476501448199
61,vena,0.014130404079734435
61,ventricular,0.010746464370396079
61,ventrikel,0.018229754284978656
61,vicryl,0.0030669557265100593
61,volt,0.007167492712840456
61,wajah,0.006076584761659552
61,warna,0.004516834278576803
62,3x1,0.04048860078513965
62,and,0.0
62,bodrex,0.1360922487652532
62,com,0.018718724307283385
62,dr,0.06929247369580661
62,fifty,0.025404701206905862
62,forty,0.029933944827582687
62,gmail,0.04362035589729013
62,mia,0.13114664163101164
62,nan,0.0
62,nancysetiono,0.1674736510018163
62,nine,0.06077678540270717
62,setiawan,0.10111218917855501
62,six,0.043838864124223026
62,sixteen,0.0
62,thousand,0.0
62,twelve,0.05842035547713332
62,twenty,0.009164442821235096
62,two,0.0
63,2x1,0.05591290930443935
63,and,0.0
63,com,0.0194386752421789
63,dr,0.07195756883795304
63,entrostop,0.1809273128401152
63,fifty,0.026381805099479166
63,gmail,0.04529806189333976
63,mia,0.1361907432322044
63,nan,0.0
63,nancysetiono,0.17391494527111695
63,nine,0.03155717703602103
63,setiawan,0.10500111953157637
63,seventeen,0.05934090083890118
63,sixteen,0.0
63,thousand,0.0
63,twelve,0.06066729222625384
63,twenty,0.0095169213912826
63,two,0.0
63,3x1,0.042045854661491175
63,termorex,0.15060202974918174
63,1x1,0.040218841815914126
63,ctm,0.12394252280456844
64,1x1,0.028261888843615333
64,and,0.0
64,eighteen,0.037133730662681136
64,eighty,0.020806323304288943
64,hundred,0.006808957167582914
64,indosehat,0.029772250867151465
64,iqbal,0.09508823023280362
64,kembung,0.12560523825136222
64,kering,0.07910589287437135
64,kontrolpost,0.1448593266002496
64,latibet,0.14094420966510773
64,luka,0.09380973516626802
64,medikasi,0.1176140695721461
64,mg,0.04872131188541204
64,nan,0.0
64,nine,0.02279129452601519
64,one,0.01037104789793946
64,pasien,0.013625059744279902
64,perut,0.04215993057445428
64,satria,0.11434231858169099
64,sc,0.08709706155358748
64,seventy,0.026845569876656292
64,sixteen,0.0
64,ten,0.009437178733550945
64,thirty,0.01731079422091764
64,thousand,0.0
64,twenty,0.013746664231852642
64,two,0.0
64,usg,0.05507818627752123
64,3x1,0.030366450588854735
64,ambeven,0.12132327492282728
65,2x1,0.004026968537161836
65,air,0.007250465724207622
65,akibat,0.006987177934692911
65,and,0.0
65,anestesi,0.005581453802309499
65,anestesia,0.0031576355006600644
65,angka,0.009165236941224045
65,angkat,0.004747039215863274
65,arah,0.0059956169057612235
65,area,0.0042156251477763786
65,atur,0.00823575562459086
65,balut,0.008431250295552757
65,basah,0.020301053683214564
65,bawa,0.0052610822130810505
65,bebas,0.006804973603776344
65,bedah,0.0038496329294170455
65,bentuk,0.006224047060029491
65,bersih,0.005441277968020473
65,betadine,0.014640808840593638
65,bilateral,0.0057846418262458245
65,bln,0.012065298058623709
65,bone,0.013611198025296147
65,bso,0.013611198025296147
65,bukti,0.005200915048159617
65,buntu,0.012065298058623709
65,cipta,0.01108000815824047
65,dal,0.022742118612933016
65,darah,0.007814171421127893
65,david,0.014405899882897751
65,delapan,0.009306931124615067
65,departemen,0.008336218730035266
65,deskripsi,0.005233998448841153
65,diagnosa,0.003636286664400498
65,diagnosis,0.004578735429759338
65,diperitonisasi,0.013611198025296147
65,dismenore,0.027222396050592294
65,disorders,0.008661586231848479
65,dispareunia,0.027222396050592294
65,drains,0.011696426808279722
65,eight,0.0031521815384950988
65,eighteen,0.003692857192973815
65,endoclip,0.013611198025296147
65,endogia,0.027222396050592294
65,endometriosis,0.05197911750102757
65,falopi,0.012065298058623709
65,fasia,0.027206389840102367
65,fifteen,0.004357319331167403
65,flap,0.007465829098433345
65,flek,0.012994779375256893
65,foley,0.008901949151709335
65,ganda,0.00844047377971164
65,garam,0.006864383010464089
65,garis,0.005072406717676488
65,gelfoam,0.01833047388244809
65,genggam,0.03376189511884656
65,gigi,0.007866884374246876
65,gigit,0.010816720368725758
65,gunting,0.0076994130432622475
65,haid,0.011371059306466508
65,hasil,0.005909283912655962
65,heaney,0.013611198025296147
65,hemostasis,0.005301378153604023
65,hemostat,0.008661586231848479
65,hilang,0.0035626174735657982
65,histerektomi,0.012994779375256893
65,hitam,0.00995993879882565
65,hitung,0.022858010923654817
65,hundred,0.0006771338619695716
65,identifikasi,0.004691788755347613
65,ikat,0.006421447513018842
65,indosehat,0.00296077632932998
65,infundibulopelvis,0.013611198025296147
65,instrumen,0.0076994130432622475
65,irigasi,0.004919747384319998
65,jahit,0.01885066513672551
65,jalan,0.008339928185325075
65,jari,0.006925098222394408
65,jaring,0.012578100834367577
65,jarum,0.005200915048159617
65,kandung,0.029281617681187276
65,kardinal,0.012994779375256893
65,kb,0.010355244996728062
65,kemih,0.032180670327236906
65,kepala,0.011904226314460902
65,kista,0.011696426808279722
65,klip,0.010355244996728062
65,kocher,0.011371059306466508
65,kolon,0.009781655591263299
65,kondisi,0.003080251422683065
65,kontinyu,0.00995993879882565
65,kronis,0.024416454831137746
65,kuadran,0.008661586231848479
65,kuat,0.03511661690992205
65,kubah,0.024982257331762653
65,kulit,0.006605272010278123
65,kunci,0.027920793373845204
65,lap,0.018912576178900166
65,laparoskopi,0.010355244996728062
65,lapis,0.005704565757535184
65,lebar,0.006525702562695215
65,leher,0.0129461664791435
65,lentang,0.004238741859573386
65,lepas,0.008385400556245051
65,ligamen,0.01590917592150248
65,lintang,0.024135502745427678
65,luas,0.006421447513018842
65,manset,0.011696426808279722
65,masuk,0.007891623319621576
65,medium,0.013611198025296147
65,menoragia,0.013611198025296147
65,menorrhagia,0.013611198025296147
65,menstruasi,0.010816720368725758
65,mentranseksi,0.025989558750513786
65,merz,0.013611198025296147
65,metzenbaum,0.009030457482192465
65,mioma,0.014405899882897751
65,ml,0.005588642555604154
65,multiple,0.008661586231848479
65,nan,0.0
65,nine,0.0022665375771727812
65,nineteen,0.005041192476643523
65,ninety,0.004015844314683489
65,normal,0.003369607307929096
65,nyata,0.010816720368725758
65,nyeri,0.018129494053206508
65,oconnor,0.027222396050592294
65,of,0.003655015081487179
65,one,0.0005156874645384262
65,ooforektomi,0.012491128665881326
65,operasi,0.007699192802326233
65,osullivan,0.027222396050592294
65,other,0.0048609700405429675
65,otot,0.010401830096319235
65,ovarium,0.021152714897729807
65,pack,0.011696426808279722
65,paket,0.00995993879882565
65,panggul,0.03511661690992205
65,paramex,0.011402558085708798
65,pasang,0.009858431493429583
65,pasca,0.002144236959277787
65,pasien,0.004064934951332125
65,pasif,0.012065298058623709
65,pedikel,0.010816720368725758
65,perineum,0.011696426808279722
65,peritoneum,0.01833047388244809
65,perut,0.020963501390612628
65,pfannenstiel,0.010816720368725758
65,pisau,0.023302269910343967
65,posisi,0.002696160128662368
65,potong,0.010671389014382396
65,praoperatif,0.004285563843865577
65,prosedur,0.004570414338372253
65,pub,0.010576357448864903
65,pulih,0.0040590081762942095
65,putih,0.006864383010464089
65,rahim,0.09614184260278671
65,rektus,0.021633440737451517
65,rendah,0.02633746268244154
65,rendam,0.021152714897729807
65,retraktor,0.015398826086524495
65,riwayat,0.00350862687667914
65,rongga,0.029001862896830488
65,ruang,0.0044205486194039394
65,salpingo,0.012491128665881326
65,salur,0.005405633203280396
65,sayat,0.009663427371245653
65,seksi,0.005441277968020473
65,selesai,0.011734217150556185
65,sesuai,0.005168223176206571
